2025.01.31,05:45,2797.13,2797.46,2796.33,2796.34,2770
2025.01.31,06:00,2796.32,2796.32,2794.78,2795.05,3584
2025.01.31,06:15,2795.06,2795.60,2794.59,2794.89,2797
2025.01.31,06:30,2794.88,2795.93,2794.80,2795.84,3017
2025.01.31,06:45,2795.85,2796.45,2794.43,2795.86,4536
2025.01.31,07:00,2795.80,2796.50,2795.14,2796.13,3985
2025.01.31,07:15,2796.13,2796.19,2794.92,2795.45,3444
2025.01.31,07:30,2795.46,2796.21,2793.98,2794.80,3817
2025.01.31,07:45,2794.79,2795.92,2794.09,2795.56,2282
2025.01.31,08:00,2795.54,2795.72,2794.46,2794.83,2338
2025.01.31,08:15,2794.79,2794.93,2793.41,2794.51,1829
2025.01.31,08:30,2794.52,2795.54,2793.65,2794.55,2218
2025.01.31,08:45,2794.54,2795.60,2792.10,2792.73,2769
2025.01.31,09:00,2792.76,2796.17,2792.29,2796.02,4034
2025.01.31,09:15,2796.03,2799.96,2795.94,2799.96,4240
2025.01.31,09:30,2799.92,2801.05,2797.42,2797.74,6151
2025.01.31,09:45,2797.76,2799.51,2797.37,2798.27,4305
2025.01.31,10:00,2798.30,2799.40,2795.85,2797.91,6479
2025.01.31,10:15,2797.90,2798.12,2793.43,2793.70,4028
2025.01.31,10:30,2793.69,2794.70,2792.33,2794.09,5958
2025.01.31,10:45,2794.08,2794.31,2791.70,2793.23,3436
2025.01.31,11:00,2793.22,2795.40,2792.65,2794.77,8115
2025.01.31,11:15,2794.79,2795.22,2793.82,2794.63,4569
2025.01.31,11:30,2794.65,2796.41,2794.29,2794.52,4313
2025.01.31,11:45,2794.51,2795.18,2793.60,2793.69,4791
2025.01.31,12:00,2793.67,2795.14,2792.21,2792.77,5928
2025.01.31,12:15,2792.78,2794.68,2791.73,2794.04,4639
2025.01.31,12:30,2794.03,2794.41,2791.04,2791.92,3956
2025.01.31,12:45,2791.90,2794.79,2791.65,2794.26,3712
2025.01.31,13:00,2794.15,2795.40,2792.39,2795.25,3842
2025.01.31,13:15,2795.27,2797.35,2794.79,2796.62,6119
2025.01.31,13:30,2796.63,2797.97,2796.02,2797.27,5646
2025.01.31,13:45,2797.29,2800.80,2796.71,2800.25,5624
2025.01.31,14:00,2800.27,2802.67,2800.06,2801.98,5906
2025.01.31,14:15,2802.00,2805.72,2801.42,2805.28,5611
2025.01.31,14:30,2805.30,2807.67,2804.63,2807.23,6582
2025.01.31,14:45,2807.23,2807.85,2804.61,2805.42,5754
2025.01.31,15:00,2805.39,2805.64,2803.84,2804.78,6389
2025.01.31,15:15,2804.79,2806.54,2804.25,2805.15,7457
2025.01.31,15:30,2805.14,2808.35,2803.37,2807.19,11012
2025.01.31,15:45,2807.21,2807.82,2804.87,2806.39,9277
2025.01.31,16:00,2806.38,2807.23,2804.57,2805.61,9501
2025.01.31,16:15,2805.62,2807.73,2804.49,2807.58,10480
2025.01.31,16:30,2807.59,2809.34,2806.69,2809.11,11766
2025.01.31,16:45,2809.03,2812.57,2804.97,2812.37,10790
2025.01.31,17:00,2812.38,2817.10,2812.32,2815.31,11867
2025.01.31,17:15,2815.30,2815.30,2809.28,2809.77,9935
2025.01.31,17:30,2809.76,2811.63,2808.23,2811.41,11155
2025.01.31,17:45,2811.45,2811.65,2808.77,2809.23,10999
2025.01.31,18:00,2809.25,2810.20,2807.12,2809.64,10631
